global_seed,timestamp,system_name,model_name,noise_level,library_strategy,optimizer,use_ensemble,threshold,active_curation_threshold,expansion_strategy,split_strategy,discovery_time_s,structural_complexity,canonical_complexity,train_r2,train_mse,test_r2,test_mse,new_traj_r2,new_traj_mse,sim_time_s,sim_r2,sim_mse,equations
32,4/6/2026 11:40,modulated_oscillator,Standard PySR,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.81441045,6,7,0.353718158,4.777369842,0.307557242,5.328774315,0.994404634,0.012566386,4.801490068,0.87521935,0.071698195,x1 - (-0.02749545)*x0**2*x1**2; x0*(-4.969115)
33,4/6/2026 11:41,modulated_oscillator,AutoSINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.07150698,4,4,0.36113395,4.647929925,0.292707178,5.362563184,0.999980777,3.95E-05,1.04581356,0.999952019,2.68E-05,0.9984540139 x1; -5.0080925824 x0 + -0.2383086061 x1
33,4/6/2026 11:41,modulated_oscillator,Standard SINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.662093639,101,101,0.361263586,4.646315291,0.095961243,8.058589011,0.999045915,0.002141282,1.059462547,0.999604961,0.000247161,0.9984540139 x1; 8145498.6663782019 x0 + -1.7286445703 x0 x1 + -1433321.5842603850 x0^3 + -1.1673862885 x0^2 x1 + -240.8378209912 x0 x1^2 + 1156427.8094854513 1 sin(1 x0) + -9301930.1225356013 x0 cos(1 x0) + -1.8079945312 x0 cos(1 x1) + -3403661.9862235328 x0^2 sin(1 x0) + 3.0375428110 x0^2 sin(1 x1) + 1.8741060715 x0 x1 cos(1 x0) + 362.2634216407 x1^2 sin(1 x0) + 3.1277984176 x1^2 sin(1 x1) + 378764.7747191596 x0^3 cos(1 x0) + -5.2863579566 x0^3 sin(1 x1) + 6.7125693842 x0^2 x1 sin(1 x0) + -2.9427082702 x0^2 x1 cos(1 x0) + -122.2534880042 x0 x1^2 cos(1 x0) + -1.4393191930 x0 x1^2 sin(1 x1) + 0.8259310210 x1^3 sin(1 x0) + -2.0952379833 x1^3 cos(1 x0) + -1.4213237779 x1^3 cos(1 x1)
33,4/6/2026 11:41,modulated_oscillator,Standard PySR,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.19164038,5,6,0.359215608,4.671911454,0.28868675,5.402385728,0.994389872,0.012610555,5.404003382,0.874077895,0.072897034,x0**12*x1**4 + x1; x0*(-4.9882236)
134,4/6/2026 11:43,modulated_oscillator,AutoSINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,29.8442409,4,4,0.354821348,4.850942298,0.313763689,4.954934349,0.999981414,4.08E-05,0.864804268,0.999931682,3.95E-05,0.9997991104 x1; -0.2391616703 x1 + -5.0002543891 x0
134,4/6/2026 11:43,modulated_oscillator,Standard SINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.449970484,71,71,0.35486462,4.850386293,0.312316309,4.974390598,0.999919095,0.000180907,0.958369017,0.999987096,8.60E-06,0.9997991104 x1; 2126.2039482157 x0 + -1.0854902816 x1 + -1041.8485284076 x0 x1^2 + 6727.6505152218 1 sin(1 x0) + -2449.0529268016 x0 cos(1 x0) + -6409.7316983664 x0 cos(1 x1) + 0.7586940629 x1 cos(1 x0) + -2454.8963086940 x0 x1 sin(1 x1) + -0.8570793992 x1^2 sin(1 x1) + -96.6392265359 x0^3 cos(1 x0) + -7.4751165596 x0^3 cos(1 x1) + 1.0419564284 x0^2 x1 cos(1 x0) + 6.9652270677 x0 x1^2 cos(1 x0) + 285.1176413937 x0 x1^2 cos(1 x1) + 0.5800105438 x1^3 cos(1 x0) + 0.3641484451 x1^3 cos(1 x1)
134,4/6/2026 11:43,modulated_oscillator,Standard PySR,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,20.46326852,5,6,0.352944391,4.875088274,0.308954464,4.996176714,0.994400212,0.012587629,4.440778017,0.873697203,0.072910829,x1*cos(x0**9)**3; x0*(-4.980523)
35,4/6/2026 11:44,modulated_oscillator,AutoSINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.00715876,4,4,0.36142023,4.712620691,0.293310281,5.533152811,0.999961892,6.77E-05,0.934131145,0.999566718,0.000249774,0.9959026903 x1; -0.2303020016 x1 + -4.9954942013 x0
35,4/6/2026 11:44,modulated_oscillator,Standard SINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.601058006,80,80,0.36145119,4.712229851,0.224103102,6.50331131,0.998634542,0.003051896,0.939698696,0.9221527,0.043298895,0.9959026903 x1; 6195932.0294344062 x0 + -10.0672535780 x1^2 + -13587461.1947329938 1 sin(1 x0) + 7391524.7374448627 x0 cos(1 x0) + -0.5014783463 x0 cos(1 x1) + 1562547.5271659435 x0^2 sin(1 x0) + 8.7695403883 x1^2 cos(1 x0) + 0.3705850109 x1^2 sin(1 x1) + 1.1581435388 x1^2 cos(1 x1) + -131363.0175751003 x0^3 cos(1 x0) + 1.0700177354 x0^2 x1 sin(1 x1) + 3.5917990985 x0 x1^2 sin(1 x0) + -0.1854972221 x0 x1^2 cos(1 x0) + -0.2862916994 x0 x1^2 cos(1 x1) + -0.3077459377 x1^3 cos(1 x0) + 0.8028396141 x1^3 sin(1 x1) + -0.5211775404 x1^3 cos(1 x1)
35,4/6/2026 11:44,modulated_oscillator,Standard PySR,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.60111427,6,7,0.359665432,4.734993934,0.247856857,5.690738872,0.994405194,0.012576128,4.387348413,0.874180593,0.072496803,x1*cos(x0**6*x1**6); x0*(-4.9756994)
36,4/6/2026 11:45,modulated_oscillator,AutoSINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.63523293,4,4,0.367145399,4.635059891,0.301521568,5.518221237,0.999974065,5.26E-05,0.858240843,0.999839677,9.33E-05,0.9979299709 x1; -0.2328021827 x1 + -4.9998981216 x0
36,4/6/2026 11:45,modulated_oscillator,Standard SINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.493085861,85,85,0.367176767,4.634666912,0.295419604,5.608124831,0.999442029,0.001248775,0.934197187,0.99968758,0.000172997,0.9979299709 x1; 1124430.2777330889 x0 + -197557.4180973764 x0^3 + 23.2696503289 x0^2 x1 + 9.7649777714 x0 x1^2 + -10.3977265136 x1^3 + 159603.1488071970 1 sin(1 x0) + -1284084.0901037189 x0 cos(1 x0) + 45.3548185867 x0 cos(1 x1) + -470334.5485259638 x0^2 sin(1 x0) + -21.9399753020 x0^2 sin(1 x1) + 12.3416359120 x0 x1 sin(1 x1) + 6.8561216163 x1^2 sin(1 x1) + 52453.6185214183 x0^3 cos(1 x0) + -0.2537342541 x0^3 sin(1 x1) + 0.3762481049 x0^2 x1 sin(1 x0) + -2.3232238772 x0^2 x1 cos(1 x0) + 0.8151869832 x0 x1^2 cos(1 x0) + 5.9487071428 x1^3 cos(1 x0) + -2.8835635788 x1^3 cos(1 x1)
36,4/6/2026 11:45,modulated_oscillator,Standard PySR,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.9526031,5,6,0.36534583,4.657890617,0.183431508,5.822336043,0.994397993,0.012589941,4.522435904,0.874578811,0.072407351,x0**12*x1**12 + x1; x0*(-4.981153)
32,4/6/2026 11:46,modulated_oscillator,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.7605741,3,3,0.236841938,8.452550693,0.203428013,9.411362397,0.999860459,0.000304999,0.999513388,0.999582096,0.000255813,0.9972928159 x1; -2.5168971555 x0 + -2.6282528761 sin(x0 + 0.09268069*x1)
32,4/6/2026 11:46,modulated_oscillator,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.611643791,160,160,0.237006816,8.450522029,0.116840102,11.14960179,0.997405193,0.005316435,0.921013594,0.998784277,0.000627982,-1.4507051679 x1 + -0.3212338038 x0 x1^2 + 0.3517264020 x1^3 + 2.4839820850 1 sin(1 x1) + 0.4171276944 x0 x1 sin(1 x1) + -0.8639260697 x0^3 sin(1 x1) + 0.7892378323 x0^2 x1 sin(1 x0) + 0.6017221087 x0^2 x1 sin(1 x1) + -0.4773612637 x0 x1^2 sin(1 x0); 8487478.3000603188 x0 + 0.4727711314 x1^2 + -1491403.3820288246 x0^3 + -35.0120808271 x0^2 x1 + 13.6587622471 x1^3 + 1206284.7557598145 1 sin(1 x0) + -9687712.6963835936 x0 cos(1 x0) + -6056.1240594271 x0 cos(1 x1) + -3546513.8888848443 x0^2 sin(1 x0) + -0.3660321726 x0^2 cos(1 x0) + 39.0256481905 x0^2 sin(1 x1) + -2299.3752889924 x0 x1 sin(1 x1) + -1460.9496345741 x1^2 sin(1 x0) + -0.4588029562 x1^2 cos(1 x1) + 0.4185250601 x0^3 sin(1 x0) + 395092.9106717440 x0^3 cos(1 x0) + -2.0076147555 x0^3 sin(1 x1) + 27.9004981337 x0^3 cos(1 x1) + 2.1293814117 x0^2 x1 sin(1 x0) + -5.8737933116 x0^2 x1 cos(1 x0) + 3.9866751292 x0^2 x1 sin(1 x1) + -2.9899047338 x0 x1^2 sin(1 x0) + 470.5259443701 x0 x1^2 cos(1 x0) + 262.6061876329 x0 x1^2 cos(1 x1) + -13.7987540883 x1^3 cos(1 x0) + -0.2876168377 x1^3 sin(1 x1)
32,4/6/2026 11:46,modulated_oscillator,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.4834857,5,6,0.235647484,8.475000939,0.201889741,9.442879836,0.994369019,0.012575147,4.458326101,0.874208463,0.072094813,x1 - 0.016074035*sin(x1**3); x0*(-4.962594)
33,4/6/2026 11:46,modulated_oscillator,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.5446794,4,4,0.241456215,8.262928119,0.187529217,9.532700946,0.999978555,4.00E-05,0.888359785,0.999904367,5.28E-05,0.9973919343 x1; -0.2393011257 x1 + -5.0082282373 x0
33,4/6/2026 11:46,modulated_oscillator,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.591959238,171,171,0.241842259,8.258589347,-0.282630449,14.20062197,0.99068791,0.006692287,1.291960955,0.761498605,0.143369533,-10209834.3857482187 x1 + 417365.4167400645 x1^3 + 16858519.0917994119 1 sin(1 x1) + -8.2234152172 x1 cos(1 x0) + -6648675.5984100448 x1 cos(1 x1) + -3.3801594343 x0 x1 sin(1 x0) + 1.4201849302 x1^2 cos(1 x0) + -988309.5186071163 x1^2 sin(1 x1) + -1.3433179653 x1^2 cos(1 x1) + 0.9312766197 x0^2 x1 sin(1 x1) + -0.8714100076 x0^2 x1 cos(1 x1) + 0.8375708056 x1^3 cos(1 x0) + -0.8532885426 x1^3 sin(1 x1) + 56359.5959115954 x1^3 cos(1 x1); 10274608.6933343709 x0 + -26773.1205483777 x0 x1 + -1807650.7301238854 x0^3 + 0.1370454449 x0^2 x1 + -245.6786650885 x0 x1^2 + 1458312.9769041599 1 sin(1 x0) + -11732924.8918749429 x0 cos(1 x0) + -2.4649779992 x0 cos(1 x1) + 50370.2311414197 x1 sin(1 x0) + -4293658.7782930648 x0^2 sin(1 x0) + 1.1138590864 x0^2 sin(1 x1) + -23608.1687738182 x0 x1 cos(1 x0) + 11.2906333586 x0 x1 cos(1 x1) + 368.7333128466 x1^2 sin(1 x0) + 2.4322166228 x1^2 sin(1 x1) + 477910.8242248747 x0^3 cos(1 x0) + -8.2346892934 x0^3 sin(1 x1) + -3400.8849996043 x0^2 x1 sin(1 x0) + -2.3373873379 x0^2 x1 cos(1 x0) + -124.1297975725 x0 x1^2 cos(1 x0) + 1.1152755034 x0 x1^2 sin(1 x1) + 3.7640368989 x1^3 sin(1 x0) + -1.6552018299 x1^3 cos(1 x0) + -1.1546312919 x1^3 cos(1 x1)
33,4/6/2026 11:46,modulated_oscillator,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.30174565,4,5,0.240148791,8.287116908,0.185019971,9.571812085,0.994374698,0.01261724,4.785376549,0.872781745,0.073668366,-0.000270115006814489*x1**9 + x1; x0*(-4.9882493)
34,4/6/2026 11:47,modulated_oscillator,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.43815088,4,4,0.237708517,8.750863307,0.222777437,8.128774171,0.999978839,4.56E-05,0.90741396,0.999980993,1.21E-05,1.0013765423 x1; -0.2352682209 x1 + -4.9999099933 x0
34,4/6/2026 11:47,modulated_oscillator,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.434235334,174,174,0.237806649,8.749927089,0.199899303,8.445932609,0.998232122,0.003620067,0.948213577,0.997351998,0.001395523,1205.4845987436 x1 + -471.5611289626 x0^2 x1 + -0.2533337707 x0 x1^2 + -5.5290372615 x1^3 + -82.8412076251 1 sin(1 x1) + -1138.8062736232 x1 cos(1 x0) + 17.1580014143 x1 cos(1 x1) + -0.3586813746 x0^3 sin(1 x1) + 0.2195148827 x0^2 x1 sin(1 x0) + -97.8645843180 x0^2 x1 cos(1 x0) + -0.9462504199 x0^2 x1 sin(1 x1) + 0.7768810781 x0 x1^2 sin(1 x0) + 0.2823417670 x0 x1^2 cos(1 x0) + 0.2899119293 x1^3 cos(1 x0); 780050.3263215265 x0 + 21.8175603080 x1^2 + -51432.7060170918 x0^3 + -105.5421501358 x0^2 x1 + 20.2444520473 x1^3 + -1026230.1879510378 1 sin(1 x0) + 245959.1510450809 x0 cos(1 x0) + 216.1325131229 x0 cos(1 x1) + 137.4682392104 x0^2 sin(1 x1) + 111.8281206761 x0 x1 sin(1 x1) + -21.0740799782 x1^2 cos(1 x0) + -0.6998757968 x1^2 cos(1 x1) + 3392.5108544368 x0^3 cos(1 x0) + 0.5712090316 x0^3 sin(1 x1) + -20.3953203079 x0^3 cos(1 x1) + -6.9306480702 x0^2 x1 cos(1 x0) + -27.0113027374 x0^2 x1 cos(1 x1) + -10.6138748709 x0 x1^2 sin(1 x0) + 16.1688367644 x0 x1^2 cos(1 x0) + -0.8382818271 x0 x1^2 sin(1 x1) + -21.0161727218 x0 x1^2 cos(1 x1) + 0.6257529514 x1^3 sin(1 x0) + -20.3786773590 x1^3 cos(1 x0) + -0.4590495809 x1^3 sin(1 x1)
34,4/6/2026 11:47,modulated_oscillator,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.0110662,5,6,0.236515896,8.774197623,-9.798677151,40.19481595,0.994399044,0.012591319,4.471494198,0.874412844,0.072535444,-x0**27*x1**27 + x1; x0*(-4.981993)
135,4/6/2026 11:55,modulated_oscillator,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,36.21942878,6,6,0.240155787,8.472478218,0.22061178,8.217425458,0.999320986,0.001518297,0.964364529,0.999515241,0.000286371,0.9973768420 x1; -4.9822262402 x0 + -0.3790218399 sin(x1)**3
135,4/6/2026 11:55,modulated_oscillator,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.559996128,170,170,0.240396691,8.469369455,0.094927022,9.90420123,0.997333981,0.00286541,0.926367521,0.997439948,0.001449492,228.6571402668 x1 + -311.9728788298 x0^2 x1 + 14.5784265849 x1^3 + -227.3947066941 1 sin(1 x1) + 418.7753271259 x0^2 sin(1 x1) + -13.0294555403 x1^2 sin(1 x1) + -3.6632279263 x0^2 x1 cos(1 x0) + -104.8246832596 x0^2 x1 cos(1 x1) + -39.8659170429 x1^3 cos(1 x0) + -0.1548685812 x1^3 cos(1 x1); -12459882.7405687254 x0 + 1.0763907405 x1^2 + -0.1522060185 x0^2 x1 + -4.1594852687 x1^3 + 27326964.3464309089 1 sin(1 x0) + -14866888.1095868014 x0 cos(1 x0) + -198.5725038708 x0 cos(1 x1) + -0.2557202408 x1 cos(1 x1) + -3143328.0024100607 x0^2 sin(1 x0) + -31.5859383648 x0^2 cos(1 x0) + 31.3321048751 x0^2 cos(1 x1) + -87.8179159593 x0 x1 sin(1 x1) + 6.4020538195 x1^2 sin(1 x1) + -0.9699800423 x1^2 cos(1 x1) + -16.0637667231 x0^3 sin(1 x0) + 264353.2828356758 x0^3 cos(1 x0) + 1.2247258721 x0^3 sin(1 x1) + 26.9561903775 x0^3 cos(1 x1) + -1.2140196115 x0^2 x1 sin(1 x0) + 8.3668172439 x0^2 x1 sin(1 x1) + 0.3264795419 x0^2 x1 cos(1 x1) + 7.9819186965 x0 x1^2 sin(1 x0) + -24.7101806435 x0 x1^2 cos(1 x0) + 13.5965439307 x0 x1^2 cos(1 x1) + -0.0275333781 x1^3 cos(1 x0) + -0.6655812382 x1^3 sin(1 x1) + -2.4105043718 x1^3 cos(1 x1)
135,4/6/2026 11:55,modulated_oscillator,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,24.08889914,5,6,0.239047548,8.493670231,-0.208917742,9.696592102,0.994412092,0.012561944,4.402288675,0.875216057,0.071675399,x0**18*x1**18 + x1; x0*(-4.9681563)
36,4/6/2026 11:56,modulated_oscillator,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.17045379,8,8,0.24600811,8.240002283,0.199119689,9.810648489,0.999957685,8.41E-05,0.890559435,0.999600416,0.000230421,0.9968971532 x1; -4.9979761837 x0 + -0.2608391054 x1 + -0.4097728210 x0*x1 + 0.4055165578 x1*sin(x0 + 0.07137384)
36,4/6/2026 11:56,modulated_oscillator,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.464392424,168,168,0.246199862,8.237968723,0.125345005,10.83070709,0.998234212,0.002573077,0.940352917,0.997536585,0.001236259,-0.7357721015 x1^2 + 866.4580940545 x0^2 x1 + -38.9003403555 x1^3 + 0.4372412570 1 sin(1 x1) + 0.5449979726 x1 cos(1 x1) + -287.2167870917 x0^2 sin(1 x1) + -970.9267904943 x0 x1 sin(1 x0) + 0.6458956473 x1^2 cos(1 x1) + 335.4869962435 x0^2 x1 cos(1 x0) + 57.5036760430 x0^2 x1 cos(1 x1) + 39.2084566847 x1^3 cos(1 x0) + 0.4679065881 x1^3 sin(1 x1); 2028581.6192882645 x0 + 2.1575475612 x0^2 + -360207.6932020332 x0^3 + 24.8989416905 x0^2 x1 + 4317.4669875554 x0 x1^2 + -9.6096360396 x1^3 + 280146.2834778661 1 sin(1 x0) + -2335366.2194240750 x0 cos(1 x0) + 26632.8177587045 x0 cos(1 x1) + -856312.0210758444 x0^2 sin(1 x0) + -22.9767265221 x0^2 sin(1 x1) + -2.2206339134 x0^2 cos(1 x1) + 10171.1380786751 x0 x1 sin(1 x1) + 5.7749462009 x1^2 sin(1 x1) + 95533.3720062002 x0^3 cos(1 x0) + -3.9993307284 x0^3 sin(1 x1) + 4.3333117341 x0^2 x1 sin(1 x0) + -3.2673872395 x0^2 x1 cos(1 x0) + -1.0086925394 x0 x1^2 sin(1 x0) + 1.3261401576 x0 x1^2 cos(1 x0) + -0.0367151733 x0 x1^2 sin(1 x1) + -1173.8674023803 x0 x1^2 cos(1 x1) + -0.1210507367 x1^3 sin(1 x0) + 5.8530396460 x1^3 cos(1 x0) + -2.4759752381 x1^3 cos(1 x1)
36,4/6/2026 11:56,modulated_oscillator,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,16.92193174,6,7,0.244788231,8.262756964,0.197170556,9.850075978,0.994354289,0.012606173,4.609735012,0.874574709,0.072408287,0.0720375293476864*x0**2*x1**2 + x1; x0*(-4.9798136)
32,4/6/2026 11:57,modulated_oscillator,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.6128397,5,5,0.165645586,13.2061624,0.141324895,14.70550641,0.999769099,0.000501304,1.078730106,0.99835275,0.000947031,0.9959204345 x1; 0.2996057363 1 + -3.0951076679 x0 + 0.5139070949 sin(x0 - 0.6824474) + -2.3863397078 sin(x0 + 0.10284749*x1)
32,4/6/2026 11:57,modulated_oscillator,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.494492292,275,275,0.166323516,13.19423431,-1.727035489,53.48745705,0.959671373,0.065156344,0.994710922,0.903387649,0.054115075,-8485.3303797286 x1 + 35.5793190526 x0 x1 + -1.0331134446 x1^2 + -0.8875175187 x0^2 x1 + -1.8728449730 x0 x1^2 + 470.2633688153 x1^3 + 12411.1368774365 1 sin(1 x1) + -3924.5813438733 x1 cos(1 x1) + -86.3276905220 x0 x1 cos(1 x0) + 1.2873253126 x0 x1 sin(1 x1) + 50.9494824365 x0 x1 cos(1 x1) + 0.5362161384 x1^2 sin(1 x0) + -361.2724040344 x1^2 sin(1 x1) + 0.9974284636 x1^2 cos(1 x1) + -21.8742270487 x0^3 sin(1 x1) + -21.9667722816 x0^2 x1 sin(1 x0) + -1.8854163068 x0^2 x1 cos(1 x0) + 0.6580153655 x0^2 x1 sin(1 x1) + 1.8760815550 x0^2 x1 cos(1 x1) + -0.5981391862 x0 x1^2 sin(1 x0) + 0.3892269416 x0 x1^2 cos(1 x0) + 11.8170562106 x0 x1^2 sin(1 x1) + 13.0710910548 x1^3 sin(1 x0) + -3.1129957985 x1^3 cos(1 x0) + 0.6130935696 x1^3 sin(1 x1); 9653920.6559917033 x0 + 687.7620026357 x0^2 + 10.9087714908 x0 x1 + 301.9544451154 x1^2 + -1686774.4266358884 x0^3 + 657.1444936358 x0^2 x1 + -1719.7231381270 x0 x1^2 + -86.4432691252 x1^3 + 1380287.3167771827 1 sin(1 x0) + -10996576.8423223197 x0 cos(1 x0) + -37638.1718938956 x0 cos(1 x1) + -4032585.4731812156 x0^2 sin(1 x0) + -683.7504403478 x0^2 cos(1 x0) + -866.0140198706 x0^2 sin(1 x1) + -14337.7295152408 x0 x1 sin(1 x1) + -10.3021883537 x0 x1 cos(1 x1) + -6530.3982030731 x1^2 sin(1 x0) + -304.3761665939 x1^2 cos(1 x0) + -0.7662193879 x1^2 sin(1 x1) + 2.0666027913 x1^2 cos(1 x1) + -366.4868155890 x0^3 sin(1 x0) + 451052.3180291023 x0^3 cos(1 x0) + -14.5096908686 x0^3 sin(1 x1) + 94.0633293318 x0^3 cos(1 x1) + 14.5237129975 x0^2 x1 sin(1 x0) + 2.1458016987 x0^2 x1 cos(1 x0) + 1.6433533441 x0^2 x1 sin(1 x1) + 206.9157956381 x0^2 x1 cos(1 x1) + -156.9385250463 x0 x1^2 sin(1 x0) + 2124.3603779357 x0 x1^2 cos(1 x0) + -6.8672124082 x0 x1^2 sin(1 x1) + 1647.7076685977 x0 x1^2 cos(1 x1) + 86.8440841602 x1^3 cos(1 x0) + 1.5475656381 x1^3 sin(1 x1)
32,4/6/2026 11:57,modulated_oscillator,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.10363436,5,6,0.164788826,13.2291205,0.139698037,14.7357514,0.994384628,0.012564428,4.478373289,0.873267973,0.072340037,0.152938112321241*x1**3 + sin(x1); x0*(-4.9551916)
133,4/6/2026 11:59,modulated_oscillator,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,28.71156192,11,11,0.169429421,12.587276,0.147142684,14.15441575,0.999911935,0.000192144,1.224228859,0.999397978,0.000355361,0.9978880127 x1; -5.0933623316 x0 + -0.2270272813 x1 + 0.4240892549 x0**3*cos(x0**2)**3
133,4/6/2026 11:59,modulated_oscillator,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.539258242,250,250,0.17001947,12.57639623,-0.677864719,33.1452422,0.990622911,0.015205824,9.589131594,,,12047.9827772418 x0 x1 + -0.2828153992 x1^2 + 0.4788651317 x0^2 x1 + 0.4118603295 x1^3 + -22420.2730526111 x1 sin(1 x0) + 1.0775204620 x1 cos(1 x1) + 5.7951974456 x0^2 sin(1 x1) + 10237.0573631142 x0 x1 cos(1 x0) + 135.9035657645 x0 x1 cos(1 x1) + 0.2559324839 x1^2 cos(1 x1) + -50.8811555138 x0^3 sin(1 x1) + 1429.4374716751 x0^2 x1 sin(1 x0) + -3.8426239727 x0^2 x1 cos(1 x0) + 0.4279538517 x0^2 x1 sin(1 x1) + -3.6229625900 x0^2 x1 cos(1 x1) + -0.4004819209 x0 x1^2 sin(1 x0) + 34.3027946121 x0 x1^2 sin(1 x1) + 32.9091412093 x1^3 sin(1 x0) + 0.1778301115 x1^3 sin(1 x1); 10437251.8298020717 x0 + -9112.7075358108 x0 x1 + -84.4468253512 x1^2 + -1844628.3936695161 x0^3 + 7780.0644402730 x0 x1^2 + 0.9631344724 x1^3 + 1467502.8011757266 1 sin(1 x0) + -11952629.5838714801 x0 cos(1 x0) + 47869.0576156140 x0 cos(1 x1) + 17152.7475113018 x1 sin(1 x0) + -0.1336869087 x1 cos(1 x0) + -4373417.7689311653 x0^2 sin(1 x0) + 0.6252310014 x0^2 cos(1 x1) + -0.4105141691 x0 x1 sin(1 x0) + -7532.5003586020 x0 x1 cos(1 x0) + 18244.3211919235 x0 x1 sin(1 x1) + -507.2154995833 x0 x1 cos(1 x1) + 81.8411598171 x1^2 cos(1 x0) + -0.7318200052 x1^2 sin(1 x1) + 2.1172339399 x1^2 cos(1 x1) + -2.6761538787 x0^3 sin(1 x0) + 486326.9272698776 x0^3 cos(1 x0) + 122.0601448979 x0^3 sin(1 x1) + -1029.5878957052 x0^2 x1 sin(1 x0) + 0.7809007389 x0^2 x1 cos(1 x0) + 11.7444693896 x0^2 x1 sin(1 x1) + -0.5412863030 x0^2 x1 cos(1 x1) + 32.4976462852 x0 x1^2 sin(1 x0) + 6.4542431182 x0 x1^2 cos(1 x0) + -133.5775452644 x0 x1^2 sin(1 x1) + -2096.1740166604 x0 x1^2 cos(1 x1) + -121.1914146985 x1^3 sin(1 x0) + -0.4967885447 x1^3 cos(1 x0) + 1.6640100508 x1^3 sin(1 x1)
133,4/6/2026 11:59,modulated_oscillator,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.62291241,3,4,0.168567892,12.60900623,0.135926812,14.24166812,0.994410944,0.012564438,4.349156857,0.873554836,0.07268436,x0**27 + x1; x0*(-4.9697337)
